Move,Frame,Shoulder-Elbow (Left),Shoulder-Elbow (Right),Hip-Knee (Left),Hip-Knee (Right),Ankle-Foot (Left),Ankle-Foot (Right)
어퍼,10,129.16394076893044,98.70633532132112,17.216982485909266,28.701974245990254,68.74075624909148,76.55901236225995
어퍼,11,130.23374096261787,100.44433327225752,17.10669952216371,28.568329366292527,68.28290538199676,76.19122994880716
어퍼,12,131.38131330042577,102.06486062214357,16.995086200536697,28.665721987709492,67.81873737136942,75.91754273710768
어퍼,13,131.94015308211596,103.67311421815205,17.020287136812325,28.730455520536538,67.49137031631605,75.73878868155597
어퍼,14,132.43998180227885,105.30223787840468,17.01413360301585,28.577495229295362,67.36115653629437,75.86607302314505
어퍼,15,133.65411645382002,106.99924993212448,18.33420824388003,28.561358313767254,67.40545085288868,75.6706605632934
어퍼,16,132.90091016207157,107.91607906334339,18.806471887533778,28.5778048607296,68.70737907423707,76.07647631748907
어퍼,17,130.51075348972745,108.57088644040303,18.128593687818956,27.456595457278915,69.56049830190943,77.04453610410135
어퍼,18,132.53682815576752,117.12323393544925,17.788197226410947,23.606197089558446,66.407067907715,76.46318818118725
어퍼,19,140.27324144336612,127.78186672262719,17.27999392693024,19.572043101094618,63.19086899428548,73.48772557490616
어퍼,20,140.29220761416434,135.47529654131,14.379168102953091,16.885895942411395,58.45969266400132,67.78823841805504
어퍼,21,136.87576451613208,139.91919250078413,16.922929084598486,14.536736813196338,53.63053472938744,60.962922165138934
어퍼,22,135.15163065319928,142.90730035434498,21.865436769997785,12.751210668338286,46.88525329343376,53.70434847721348
어퍼,23,129.9199541198257,137.3035033605106,27.017502106215396,13.616108587683451,44.69472766712331,48.288644901933
어퍼,24,119.78534276552004,129.77100244485703,31.41673106422997,14.695102647919452,42.98225215746994,45.68423730562428
어퍼,25,118.8622693825641,124.92837445195357,36.22471328091827,13.749730428135237,44.09952990067361,46.85408049414689
어퍼,26,128.15579374533726,125.2105100003715,34.65770628179432,12.473066005586272,46.08219024522716,49.84321939281266
어퍼,27,130.221368082371,128.5618475924643,28.860058060050363,11.5792820320226,50.53121455901125,52.22583301123886
어퍼,28,137.07102072774515,134.8299424935646,22.320370018625514,10.804234458119556,55.3282731924824,54.49798989839773
어퍼,29,137.78407141780076,140.59247193871062,17.67103066045238,10.435102546938193,59.57443327636118,56.707610945474855
어퍼,30,135.84073825933552,141.74662020309313,14.434139905883859,11.908425107474418,63.175928522579476,59.776802399854034
어퍼,31,129.64703471493823,136.30652938913968,12.481614846741483,15.90967971254966,65.20788032871272,62.181906213889725
어퍼,32,130.0213343159807,129.4069121756902,13.507669504637812,20.495326105856577,67.2971027232559,64.84837986689054
어퍼,33,124.23361486056965,119.51610331175576,14.772140038779336,25.34624651613924,69.20548044441753,67.38497516470875
어퍼,34,124.32740847808489,109.7531955708931,15.679541567117974,30.17707463991789,70.89821917849014,69.37392925503258
어퍼,35,125.13872509131052,104.3110792891985,15.453819890177375,33.4325500630308,71.89114527251496,69.87695615300586
어퍼,36,124.80948281681572,103.8741163548923,15.710783085194155,34.17634625975042,72.58493691064135,69.73012061956217
어퍼,37,124.67833834003027,102.97480683431873,16.25938767657535,34.571102357997,73.31123345921638,70.23007745242693
어퍼,1,127.10131797909992,110.10321427612324,17.736960866529973,32.39882990050934,68.33454945371086,67.75064925118059
어퍼,2,127.14327444275023,111.42014954514181,17.14811470793301,31.737396274462117,68.3925404375279,67.40316256418312
어퍼,3,127.31509217102347,112.43235207880582,16.80955050087536,31.220572377513445,68.05105532520324,67.1612347816252
어퍼,4,127.72532662480637,112.41766294787985,16.334470469555594,30.678061983388865,68.01688463289354,67.66346594405516
어퍼,5,127.60756105451837,112.51777025763162,16.21351765926573,30.748815303735363,68.05587940761953,67.58384778256648
어퍼,6,127.75035667348234,113.1704942511825,15.833013488071492,30.558526739622174,67.85145128638678,67.60020591771354
어퍼,7,128.06501606149155,113.20775058976298,15.662969525856408,30.670035201068167,67.76413224262032,68.05789130187179
어퍼,8,128.45099939761852,113.18216775314454,15.73271431596216,30.98468717354249,67.83700941586824,68.36504262285095
어퍼,9,128.7998445073131,114.06496913102725,16.298526044493634,31.670777967069075,67.66115010155465,67.95876850602511
어퍼,10,130.2136220837677,114.9304985240495,17.174404064091632,31.87932709587998,67.26436217752324,68.14785539816015
어퍼,11,130.8429691112197,115.75562049351988,18.091449724708603,32.091740084219865,67.47451767914656,69.00776019234203
어퍼,12,130.40233819040793,118.17216292808799,19.642980586086278,31.62044263843408,66.5384371996463,69.022022966323
어퍼,13,138.48863621576965,128.63067148334767,19.319368787634026,27.875402782829838,64.5559110383434,68.50707707472682
어퍼,14,141.71496990931973,138.7771895847922,19.22838277910008,23.765235256381096,62.36462915425193,66.52754517357678
어퍼,15,140.66489033585782,146.70775433012497,16.723172632355936,20.399005114054034,58.64369264233942,61.13467330895867
어퍼,16,140.85675844695658,151.5204293029624,18.615490557159493,17.037868819185118,53.39767433141865,56.19144648848785
어퍼,17,140.6427615524545,152.65144971153524,20.96858699096105,13.948917046831113,48.408396706173086,50.74035562820754
어퍼,18,131.92522158401465,143.63256279168903,26.015843265188757,14.118260348800485,46.02733931818183,47.54012486783515
어퍼,19,127.71335620608025,135.75995180323963,30.489550009430538,14.599464653867116,44.10672891294162,45.97211713639983
어퍼,20,127.35776082178354,130.38067211094824,36.32115165953641,14.189403980778172,43.878227281674384,47.1024687253367
어퍼,21,128.76581785974525,129.8617564676136,36.303252050525536,13.24954006332025,45.627118061769586,47.96005628730061
어퍼,22,131.8910849961072,132.36533420557362,30.579927900147226,12.556879792086512,49.41619160020427,51.1158299512766
어퍼,23,131.1157837578541,137.85221412707398,25.130594056182183,12.173979206244624,51.888061872960954,53.92986178681192
어퍼,24,131.84198159551914,143.4017538008719,20.021595476851708,11.367511486754006,54.27686484030609,56.61976710448499
어퍼,25,137.72452445353022,149.65257956934252,14.558884148974073,9.977408715788657,57.63050507708243,59.82727445865246
어퍼,26,134.30748530705432,152.4790680929714,11.018316403625997,10.199088740050097,60.35247776867025,62.338572559139436
어퍼,27,130.73256391002096,152.87743925426383,11.895091190840237,11.368374194396832,62.28703741155931,63.54763009869869
어퍼,28,130.08570825007538,146.7466356121363,11.551116181175116,14.5771645206519,64.61098451096609,64.2486351718927
어퍼,29,128.26251834929448,138.00546408774554,10.85625973482934,18.48938171005059,67.31725543012462,65.40578914093886
어퍼,30,121.23351669376648,128.19857064433546,11.467849466923663,23.622091654117295,68.96175392375582,66.56307213489518
어퍼,31,121.73112902271271,120.00825545489366,11.349526753927117,27.463004156647617,70.32419217187365,67.44845292159312
어퍼,32,121.98979171970889,113.21569317401661,11.386825641200051,30.646474167600587,70.96557398282232,68.40099434321951
어퍼,33,122.7550329955671,111.80449781660896,11.318932701378813,31.305615113468615,71.4754206141578,68.28196979606147
어퍼,1,129.23190489773282,113.59561565276587,12.95689803029548,29.078346595431494,68.01045632775185,69.25027661693304
어퍼,2,128.93033463806202,112.53071058818182,13.533075593553228,28.692801456317213,67.32205005587834,69.06052823530429
어퍼,3,129.94059325217748,112.54860253937477,13.550968230605855,28.353377799734062,66.66570726633442,68.58379440892934
어퍼,4,130.6267608261967,112.70905991042481,13.335057778828336,28.098903377315434,66.40053806332152,68.27827890467458
어퍼,5,130.91043345360418,113.1053245054089,13.259170788997654,28.03992311244472,66.05307891099741,67.78359786155268
어퍼,6,131.83977443556464,113.31197977686944,13.222333397108065,27.758919414012148,65.20441779796202,67.02764541798065
어퍼,7,133.4864570026354,114.12036949561241,12.75581345246361,27.807353542225076,64.40527693205748,66.44484673431263
어퍼,8,134.70833708266036,115.07700235292396,12.378944495237317,27.949575072206237,63.95646682991385,65.85113062751016
어퍼,9,135.7038429065931,115.97556427124834,12.238193502589024,28.1593933407381,63.70001798280835,65.37315474579385
어퍼,10,136.10708239005447,116.23089412944773,12.481429413212508,28.43130727015557,63.58865547012137,65.26037193316715
어퍼,11,135.86685235932467,116.55065470924032,12.919296456672594,28.772586450455947,63.70590103547464,65.07979516171349
어퍼,12,135.10232237267783,116.85694239674945,13.532298704828529,28.834230452313943,64.15554406214567,64.77788555665475
어퍼,13,133.79993810549428,116.54121746294092,14.299113307565193,28.9734291136023,64.64665450723908,65.292621429182
어퍼,14,132.31410992457006,116.11176917954435,14.987793342553761,28.985969014493982,65.10922028036207,65.8129587607305
어퍼,15,131.79254216634422,116.01128142379312,15.381347425450466,28.891294363713133,65.47215778514422,66.31063995783451
어퍼,16,131.73982989899264,115.73047027167304,15.342653734015986,28.660899762039133,66.09831982082702,67.09302718134415
어퍼,17,131.65414212326823,115.24396024365714,15.229071344819129,28.503123952669245,66.77643280008677,67.89680123784049
어퍼,18,131.9030983959686,115.0899356202337,14.944627810121446,28.22964183632997,67.31575127972987,68.10138624936
어퍼,19,132.3904126212438,115.08816254062768,14.665372868282896,28.009624020897753,67.60670173464051,68.16075631888516
어퍼,20,132.64975157063037,115.06628842586001,14.217279050708418,27.74193058171773,68.00805393269492,68.14178954342597
어퍼,21,132.67431367185554,115.10006390105329,14.082836376275026,27.5941091668492,68.08808405300184,67.9299996788985
어퍼,22,132.820548088868,114.9363000969895,14.120574818473145,27.522456171429894,67.95887199294467,67.85238156271188
어퍼,23,132.60047381015107,114.50375630747358,14.531951368401849,27.773438937953973,67.76836397234315,67.85407526655875
어퍼,24,132.4684667930216,113.888093474297,14.806446098174789,28.03951489136921,67.56815662168854,68.06800974525396
어퍼,25,132.35936079982952,113.11189208596306,14.816323491635227,28.18968942354126,67.47998159510365,68.4620597266565
어퍼,26,132.24997231534996,112.38561051863262,14.733820456811904,28.350836934405628,67.40657789856154,68.9614244899129
어퍼,27,132.07042043037382,111.83743166143418,14.598811779694671,28.555718641760205,67.52093514538218,69.48052703280835
어퍼,28,132.2717653846131,112.30500467174897,14.206720829880888,28.040236118292523,67.81297491865783,69.9265246888908
어퍼,29,132.01770026541854,112.60644700783283,13.985874088611514,27.547320495920513,68.57949850596557,70.4584880474719
어퍼,30,132.21700067645918,113.17028079230234,14.004058890680465,27.147055669573422,68.86182989809149,70.83353310501965
어퍼,31,133.1120174586355,113.69310169500167,14.395480030683308,26.761057850476533,68.5659670358172,71.13473463924302
어퍼,32,133.80081634091727,114.17830932586101,14.61719425390505,26.268648367384827,68.34384260859728,71.16674996258678
어퍼,33,134.42206038107798,113.79930898968946,14.569429687906183,26.137800862568714,68.29013686159034,71.12858490922142
어퍼,34,136.04283523784142,113.56183838722453,14.312628286135867,26.0353089562826,67.60328821933497,70.77286335082374
어퍼,35,137.19250094303237,113.55431114233015,13.839583759521298,25.760488176802674,66.98686001935697,70.2159736409805
어퍼,36,137.56133162998614,113.95194905265558,12.935813173845812,25.25698330203933,66.73631109682972,69.4959701143712
어퍼,37,137.01073206223057,114.11588894746976,12.952914910781681,24.984025862517292,66.50287046755962,68.89837160342954
어퍼,38,136.70667909506815,113.99625709213001,13.230834729491153,24.81471798103858,66.07626996395867,68.52231053513113
어퍼,39,136.13049738967248,113.92849668276251,13.750174334166056,24.666387794999135,65.82368046036495,68.08831025066748
어퍼,40,135.44561643576444,113.6435274925423,14.502304518423534,24.611019318189577,65.94819235873356,67.97663875602977
어퍼,41,134.56477493223926,112.30351418473902,15.315928959332817,24.945381165237613,66.84142605218933,68.46426082108688
어퍼,42,134.43340298671106,111.06129889656056,14.887206952634887,25.18141257905176,67.51342407433441,69.01138957857691
어퍼,43,134.0508230804815,110.08725137064144,14.451444250873582,25.512387770786866,67.93657832258535,69.4103771352599
어퍼,44,133.64295085589714,109.52443522588646,14.138473908497478,26.00022936577806,67.67384959069138,69.75096694020502
어퍼,45,133.61410131461733,109.15789729820952,13.927961101945295,26.644558616319706,67.00270944989677,69.5689796416329
어퍼,46,133.79637237129344,109.5420611274233,14.102642010656421,27.114102751335583,65.60996099484395,69.00813655823814
어퍼,47,134.1394252886627,110.1769531093501,14.671370149569787,27.475977234141386,64.38084748336118,68.38719857342606
어퍼,48,134.36581179963835,110.84846482295245,14.96046228402076,27.721955826297812,63.15851569098574,67.83250871540199
어퍼,49,134.14771275623312,111.90288623579218,14.997923757480098,27.489159755822563,62.683096949963954,67.38415639408795
어퍼,50,133.64225272764196,112.70429466499931,14.98502319178981,27.203314830451554,62.566308172114326,67.322452602328
어퍼,51,133.18267162274736,113.38682770372334,14.622259848961898,26.841372228987872,62.70618774233319,67.36256889433493
어퍼,52,132.71635310487548,114.12099481625462,14.338401914082416,26.50303995443421,62.83753817805757,67.38243988158733
어퍼,53,132.0982830818655,114.56261268555038,14.237535101570298,26.318084655694594,63.32599102286419,67.55577943217376
어퍼,54,130.9263425095583,113.66481199341611,14.040303497071298,26.707589556687907,64.28006420324853,67.87624490354995
어퍼,55,129.85212065806195,113.06124553772773,13.957705878026966,27.00974282035809,65.04907827032221,68.03547766630409
어퍼,56,128.8601150818062,112.29915234425161,13.919867890378063,27.182135628075464,65.89149403183896,68.67621864944515
어퍼,57,127.71078048204204,111.873890585092,13.85855113752876,26.94968875881251,66.94999270362418,69.59668400821906
어퍼,58,126.7093996236013,111.79960195080537,13.996757281744976,26.52760746881725,68.0813763077022,70.2694309777052
어퍼,59,126.91742124200479,112.38684004913989,14.553587052319779,26.592620797523086,69.26533889344367,70.53550936211619
어퍼,60,126.73848600124259,112.75508622518748,15.00859273920886,26.715954732282295,70.68102118223523,71.46054935900523
어퍼,61,126.25704846937985,118.99978670229216,16.009431073437923,25.219772379152744,70.53973976872048,72.04450201767142
어퍼,62,128.36626620905278,130.45789025318282,14.968032535065683,21.130564901595825,68.88957424390094,71.51957466595175
어퍼,63,131.34384273944391,139.95537827971236,14.008990430661985,18.455701257866412,65.07432432446139,68.02377044720268
어퍼,64,135.06479865086666,147.10120134467715,14.724906826767432,15.763181153081629,58.81330019939941,62.16834752866856
어퍼,65,132.8723533412554,151.06356327890077,18.66841930626626,13.142408837567649,50.24032577313466,56.14519532120521
어퍼,66,131.67171858171633,146.63961778057606,22.488861427393438,11.997398591070661,43.931799991584626,50.21465973382895
어퍼,67,128.5663888245259,135.88474566623825,28.704372047589107,13.666043800746994,40.08170371754996,45.02359421093011
어퍼,68,125.08992115543197,128.90508674938206,34.472763773905555,14.05408720647672,38.323916940590145,42.810099004566055
어퍼,69,122.9398472421522,124.87104542598254,37.75864530972675,13.502649695665943,39.011024011708535,43.79979599132879
어퍼,70,129.1341603916499,124.82292814461861,37.686009662644935,12.714505419028985,43.1754241668736,45.2270903783639
어퍼,71,130.02412649726244,129.4844875878753,31.36810527496665,12.507299193504995,48.381289170207225,47.68773984068924
어퍼,72,129.02104859004163,135.41784966822084,25.3917048575857,12.199320522021969,52.02874308260709,49.456044989383926
어퍼,73,132.31418441334637,141.54786848096052,19.60454682609276,11.820085807541425,56.034918357852554,52.19955738607566
어퍼,74,132.07517019133923,147.82719517022937,15.899747275383897,11.963448252444687,59.44518095139129,55.35024571997421
어퍼,75,127.46587472370565,151.93637001509074,11.923433748500203,12.896000450681253,61.484639600593276,57.7874348168045
어퍼,76,126.63200299576954,152.68130069827754,13.806475195503902,14.011931524483586,62.10184492468993,59.131435944580495
어퍼,77,128.14391213047602,148.63174689986576,14.835188027421207,16.762621450553432,63.441953785170696,61.47084374148561
어퍼,78,125.22158953465635,140.13219808881888,15.570448007552864,20.35786635389844,64.88571480782159,63.41546261534535
어퍼,79,123.08670116922295,131.1249809932452,14.800780877914587,23.422839204882614,66.52314723883455,64.49142153816058
어퍼,80,122.89068731322001,122.95913918940494,14.368132546072474,26.254675426539695,68.27170431178708,65.51691270196056
어퍼,81,123.17550978311999,116.31586064275564,13.899236051247604,28.85465262819023,69.47744519158667,66.15240427898598
어퍼,82,123.17489207331008,113.72401086189589,13.664477358221367,29.93508717698291,70.15116538026817,66.75901994784836
어퍼,83,123.1008643871775,113.3821892782718,13.535696717521873,30.206886270619567,70.09280659262986,66.82518933321782
어퍼,84,123.33967937903469,112.71289550262625,13.307851280928883,30.620310432355286,69.82848658200794,66.72326156113567
어퍼,85,123.8858329701815,112.43076569757923,12.990907363653651,30.64283028349208,69.58437232286167,66.60401445808223
어퍼,86,124.64085315522735,112.0051585296447,12.728669479814238,30.50795253362411,69.16519948683208,66.45548038872496
어퍼,87,124.98077218303347,111.44355801668917,12.338385899704358,30.26218570699652,68.66289453704204,66.35772801826901
어퍼,88,125.1072144541832,110.76552125198597,12.100819514587489,29.880574566086047,68.03507799619624,66.34233582057993
어퍼,89,125.28096785940127,109.93268081871213,12.15048606135466,29.74960268464103,67.04215063226773,66.37186511532991
어퍼,90,125.66806783023544,109.36470518555261,12.303117228371976,29.566282824959284,65.80343642244895,66.15654017721934
어퍼,91,126.08852840908932,108.68554369983215,12.387633762627017,29.365709946944442,64.81081859847629,66.11535761944425
어퍼,92,126.43669456447704,108.85938299296001,12.557023607992274,29.15961053728166,63.75473893343633,65.54437723161453
어퍼,93,126.79337252871544,109.3503621560205,12.83743847788818,29.00320552618482,62.8281309949499,64.90576994418251
어퍼,94,126.94577910757849,109.90244890821573,12.938264453540294,28.6074076130584,62.491815551361334,64.78124634496348
어퍼,95,126.91952068671203,110.72428136616277,13.09110472451683,28.326037380931346,62.2088372814987,64.70263311384906
어퍼,96,126.86758728641966,111.58801700690546,13.08867134692036,27.888944160790253,61.89768088983227,64.68262259698837
스트레이트,1,152.01986229678874,89.04336602421371,22.409141425237614,25.73007165496527,71.44351529252297,61.36721965528225
스트레이트,2,140.46106646363188,90.12793448526989,20.03412181941319,23.770540927318763,74.03122638993936,62.06385566884907
스트레이트,3,137.26984669904564,92.85650836852203,18.02119822879263,23.97651837448359,75.63332557457527,62.55178351530154
스트레이트,4,135.11651006651584,95.8812087270499,16.82642850734936,24.734449386431965,75.48383834604368,63.24119372273802
스트레이트,5,134.9461676939941,97.81623381345102,16.325374404174873,24.93414674772446,74.3014603583511,64.00133713182699
스트레이트,6,130.55456171116822,101.2863174034937,14.392473526245448,24.571975897718794,73.88444329271326,65.0007770021563
스트레이트,7,130.57235158374758,104.74096018947645,13.560007656226919,26.00233445171836,72.95971109941233,65.70277575311249
스트레이트,8,130.6217624887708,106.30980541428467,13.71086984502509,28.057419112614873,71.53565447728711,66.35987212519998
스트레이트,9,130.7924507577873,106.19985545476345,13.998305964809898,29.471102705435392,71.13064304762032,67.09992040406014
스트레이트,10,135.10012836162772,104.11779841715028,14.654312661192055,31.352764904879972,71.9844910495865,67.87297589334733
스트레이트,11,139.16502199333394,107.84108186013084,15.282019124091093,29.955616506780018,71.0218856854688,67.14621958164874
스트레이트,12,139.48898898153053,111.73191194393,18.059756763797907,27.67441085496563,67.41073949791591,63.44516197711938
스트레이트,13,142.76969923807496,113.66468354152752,20.025342736797164,24.477503620361823,60.77801743012808,57.81470586359946
스트레이트,14,137.03252744221436,112.11502346901236,26.61139023426806,21.517514020447877,51.65480627284099,49.93560918542534
스트레이트,15,134.9901076911066,105.88614546189724,29.653213213080967,19.010190361460303,43.9177856911954,42.4292949533776
스트레이트,16,133.02487914087106,93.98307501724516,34.0392061149476,20.443579325847764,39.58623512256168,37.18446077461173
스트레이트,17,135.9639556036555,83.52454631298083,36.18643812765556,20.88046020077227,38.15254767780404,35.813026949446815
스트레이트,18,130.23346534117508,78.64233033964791,41.29828084609774,19.404649937149717,38.77155696993505,36.337648584706635
스트레이트,19,136.495187692015,82.006193382934,39.94363957981098,17.585229364644672,42.84363628201912,38.86730350563865
스트레이트,20,133.98531495264373,93.74238021179247,41.92809810739942,15.712542378454936,43.455860755417724,39.65676480869156
스트레이트,21,130.78115537807395,105.32078980616477,41.56223443635146,16.453280504371683,44.71762611332122,39.5465159101179
스트레이트,22,129.39512721673026,118.87098018100077,35.65331455520505,16.07294844081541,47.40074293959511,39.899555756513266
스트레이트,23,127.96301138404192,130.12488441766473,27.31857275490305,17.466084743130203,52.4526833400469,40.525362640205316
스트레이트,24,124.20096440175777,131.28901785439132,21.31403747554154,21.436005747661262,56.31209299043694,42.614042531919736
스트레이트,1,115.81902172194614,97.58526685604532,12.94433588239708,37.369298947192256,76.20968118251565,64.0946058389468
스트레이트,2,125.359668111892,97.65561378718982,12.460957984815833,35.83621168640682,76.12809917150116,64.86537834318352
스트레이트,3,127.33411636689966,97.3944040909352,12.567161973437416,34.69491205668129,75.98956678663025,66.12420065107813
스트레이트,4,127.59271446347742,97.80603210124043,12.824864513866423,34.171199634606474,75.64840968600338,66.28462063586545
스트레이트,5,127.86507012466932,98.22928950827861,13.119775061486084,33.870376103250955,75.69551921422887,66.54132055364337
스트레이트,6,129.689087364258,98.2820480627905,13.3810697155956,32.689077193761975,75.62775238192418,67.81250340099712
스트레이트,7,129.10671321542995,97.9161350196204,13.936721525752471,32.47241202346386,74.9761430839321,68.10794083159719
스트레이트,8,129.2746324933062,97.64837141067066,14.192637504803281,32.68249966908665,73.16101211623983,66.8590231155702
스트레이트,9,137.86533920833364,104.30242647453565,15.565247044537404,29.48575892764536,67.9969298808858,64.31592981057813
스트레이트,10,144.5952834362554,107.42015074703829,18.0321655385113,26.1462513241593,61.89327681047148,59.38650678439531
스트레이트,11,141.3357327003679,107.83581520010334,25.206414118452802,22.889243230784135,54.18167196975454,51.941395909360914
스트레이트,12,143.66461593075852,102.98150292013652,29.102842270768754,20.062683022562968,46.470945442212596,45.87935324117936
스트레이트,13,150.6279889382706,96.96884183459892,32.6863028234805,17.655363326021188,42.98448636822815,41.900333882056096
스트레이트,14,142.40418593524868,85.27539400088213,38.244148264295006,18.72268950629597,42.80216309722623,39.79652744558966
스트레이트,15,137.91933594753925,80.29636464614099,40.89152639505731,18.40298998785847,44.07348141266134,40.0474471657148
스트레이트,16,142.04245694246384,82.322978601345,39.19013076488274,17.58233282231345,44.672527492735234,41.64767202923982
스트레이트,17,139.820107971386,93.49270010861656,39.476127652432055,16.242814888150473,46.67847502656541,42.75734037340088
스트레이트,18,137.95577902998082,107.97621286704896,36.41879481611743,14.811868399522368,46.53253689058293,41.82447173154186
스트레이트,19,138.53709561859154,122.27794378766382,29.10240880651225,13.421029740449038,47.635883971929886,40.43702445101401
스트레이트,20,145.30077917674632,132.57556149430624,24.399460464501352,14.898017036687492,48.14328387991966,39.41408062598747
스트레이트,21,142.64345147276703,133.50233771077563,18.092203534726146,19.85914676790242,54.38445436017391,39.79584576169723
스트레이트,22,139.50169924953823,131.02218374261787,12.918111127361778,24.569243409580785,59.19496352496445,40.2400741282088
스트레이트,1,132.9849945275902,108.39793497006373,10.528279958958077,37.38323791086991,71.64454618089137,58.61913763915143
스트레이트,2,133.2106789547273,104.49995167238944,10.629688879712122,36.30259308024374,73.04852487869294,62.293325496780994
스트레이트,3,133.99143365841118,104.27581012845673,11.254768006621669,35.69816417493552,73.6732326826227,62.33611387775888
스트레이트,4,133.62567519163755,103.93212599948316,11.651593076503932,34.56110136812496,73.83678579311938,63.177713791463326
스트레이트,5,133.13965534554694,103.46762836629861,11.92508607348367,33.926396371107806,73.94268840423008,63.65319695870562
스트레이트,6,131.59051488427608,101.59272692477592,12.222719210120331,33.02065289669201,74.42902583590157,65.16900205258943
스트레이트,7,129.9568070054354,101.244055276768,12.621950861942135,32.210275593234634,74.28373058207595,65.6624416612639
스트레이트,8,126.46573920399706,100.49346418272992,12.777871510167326,31.54854588425984,74.11975272852042,66.54417698578064
스트레이트,9,123.97101559253197,100.05525761840735,12.919160199971563,31.386601041630723,73.78035854808084,66.79347489118312
스트레이트,10,120.40079164220883,100.68783747941583,13.218022345062062,30.885490709589867,72.60351112875205,66.24655626428088
스트레이트,11,125.09387004306154,108.49475265715986,13.623998959943924,27.28063879277256,68.18010179028701,62.5040619193248
스트레이트,12,121.35313545218938,114.17090296098033,18.984383421946028,25.250709803628457,63.517892863267456,56.44100610742892
스트레이트,13,117.37225262071357,114.37548200106016,25.550849483642374,22.379929824350942,57.2868115857241,49.28634891075217
스트레이트,14,125.87665823680618,108.27096519381519,29.133261297252865,19.670223796032765,52.062212545275614,43.251157771294665
스트레이트,15,136.85258095677037,100.9924707577405,32.05589303342615,17.617677006946256,48.03795722308286,37.9450233082365
스트레이트,16,136.8791370669457,89.08588749993271,36.30322261984211,19.649749507385692,47.433041115120226,35.31158698689808
스트레이트,17,142.63574998253293,81.50053015603862,36.4856529918499,17.668357428418627,46.218470814226926,35.76421683880881
스트레이트,18,148.90491673837963,83.55265714800916,35.20387503186946,16.84249224721558,43.17435572855718,36.9552131818783
스트레이트,19,140.29127418770776,94.3825568905192,36.37593495952291,15.754499219179902,41.44880723161414,36.09719539786221
스트레이트,20,140.9850054354772,107.79219908003134,33.896096236162194,14.77110051481248,40.98112604856577,35.27019484778937
스트레이트,21,146.59642395471786,120.62992581738456,30.034441163290246,13.058864678686968,42.90018182102269,36.36543949932549
스트레이트,22,141.12580174980764,131.45885585914507,25.01623655005064,15.080317829285452,46.93058381396129,36.452767822912016
스트레이트,23,141.71882636265536,134.1809434214938,19.36845498644167,19.62327687645874,54.81434118371993,37.63981858334963
스트레이트,24,145.17307747439622,132.9123627512048,14.708143719416473,26.141565513999403,62.16624737355185,39.67169061510414
스트레이트,25,137.06403609180057,128.87012128582603,13.993026943773941,32.7039346863663,67.61624075309199,42.36114960991803
스트레이트,26,126.89409364232483,122.87205774976951,13.193524327224953,38.27759315711056,70.51549986812901,43.80799248338798
스트레이트,27,130.70100931830814,116.55755578401622,12.535615035773182,43.21041572975246,73.00054759510417,45.75932550606548
스트레이트,1,119.44191740689465,100.71120627837274,12.599042724770626,43.19698526096487,73.43683868687354,63.189821622092495
스트레이트,2,125.38133229972944,98.48265088281559,13.109310602700774,40.48567132873714,74.31122415046218,63.97222492605735
스트레이트,3,128.36168458273804,97.88235565570749,13.530420359030316,38.709339124484636,74.93714357014657,63.956086131623685
스트레이트,4,129.282839446665,97.91796976561436,13.752150636953047,37.16401957005215,75.0128825414242,64.28299855362908
스트레이트,5,129.13711930453056,98.09192522703977,13.89268505026667,36.327681970307836,75.04071898875713,64.26486579160294
스트레이트,6,131.95610729929723,97.65687116080078,14.486574140620652,33.995597326075334,75.28840184425907,64.61536954901626
스트레이트,7,132.24719552391312,98.13871596721917,14.786269565027917,32.72149758827607,74.77753884287013,64.79413945396786
스트레이트,8,131.79496442151975,98.74798563611307,14.92932894966172,31.936666682710666,74.10837386786474,64.97688912903874
스트레이트,9,131.92688476336147,98.93488375627621,15.09910260575304,31.436112884918572,73.62112538275082,65.339200732359
스트레이트,10,132.2387967431265,99.1865166061634,15.194626666214713,30.987220420314703,73.21288788436696,65.54945512979276
스트레이트,11,131.3330314212977,99.73347979606123,15.006198417848543,30.80122262307296,72.78995538332384,65.47939476316034
스트레이트,12,130.38336675600317,100.49033946810306,14.959559159440397,30.634538278338447,72.622377270002,64.96980093235075
스트레이트,13,130.75168417437118,100.87618086833525,15.247287469983544,30.612372356045803,72.38551840266274,64.82313077857214
스트레이트,14,131.58210048193177,102.28350465880206,15.615122548144674,31.647636948475878,72.17455305200444,63.60342158509096
스트레이트,15,135.03539697416392,102.59753401715963,16.26267722863825,32.78812782159329,71.09470649167284,62.324014124590335
스트레이트,16,138.7507672551497,108.4399468061276,16.479197894248735,31.760107113400302,67.516461112577,60.01287638879008
스트레이트,17,131.58588649334195,108.33221381708627,23.250757039282394,32.46986103460675,62.59682122371497,55.0813335921589
스트레이트,18,129.93353632234147,107.73048950265392,27.384326878755473,29.895579013938793,56.20770707060224,48.69431675946941
스트레이트,19,124.82307727473139,102.26093605139548,34.45254549805479,26.25320221950209,48.81483995726737,43.822651924681054
스트레이트,20,118.6256825306975,95.37249071165277,41.18471995721855,23.797986336879983,44.11221615368727,38.891275780135636
스트레이트,21,116.5570005575967,83.71512276279283,46.31561987597286,24.15562905536627,42.37338395564827,35.57916578084108
